STATISTIC,Statistic Label,TLIST(M1),Month,C03788V04538,COUNTYNAME,UNIT,WaitingTime
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,IE0,Ireland,Weeks,15.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,10.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,16.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,12.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,19.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,15.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,19.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,11.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,10.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,9.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202403,2024 March,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,11.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,IE0,Ireland,Weeks,14.9
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,10.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,16.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,10.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,17.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,18.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,14.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,11.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,12.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,10.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,9.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202404,2024 April,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,IE0,Ireland,Weeks,15.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,12.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,15.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,14.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,15.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202405,2024 May,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,IE0,Ireland,Weeks,15.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,13.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,15.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,13.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,14.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,12.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,15.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202406,2024 June,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,IE0,Ireland,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,17.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,18.7
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,15.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,24.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,15.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,18.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,14.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202407,2024 July,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,IE0,Ireland,Weeks,17.9
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,24.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,18.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,16.4
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,25.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,18.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,17.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,16.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202408,2024 August,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,IE0,Ireland,Weeks,18.1
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,17.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,23.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,18.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,17.2
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,26.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,22.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,17.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-143e-13a3-e055-000000000001,Laois,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1444-13a3-e055-000000000001,Meath,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1445-13a3-e055-000000000001,Monaghan,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1443-13a3-e055-000000000001,Mayo,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1446-13a3-e055-000000000001,Offaly,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1447-13a3-e055-000000000001,Roscommon,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-1449-13a3-e055-000000000001,Sligo,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-144a-13a3-e055-000000000001,Tipperary,Weeks,16.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-144b-13a3-e055-000000000001,Waterford,Weeks,15.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-144e-13a3-e055-000000000001,Wicklow,Weeks,21.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-144c-13a3-e055-000000000001,Westmeath,Weeks,16.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202409,2024 September,2ae19629-144d-13a3-e055-000000000001,Wexford,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,IE0,Ireland,Weeks,19.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1450-13a3-e055-000000000001,Clare,Weeks,17.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1451-13a3-e055-000000000001,Cork,Weeks,19.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1448-13a3-e055-000000000001,Cavan,Weeks,14.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-143d-13a3-e055-000000000001,Carlow,Weeks,23.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1452-13a3-e055-000000000001,Donegal,Weeks,21.3
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-144f-13a3-e055-000000000001,Dublin,Weeks,20.6
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1453-13a3-e055-000000000001,Galway,Weeks,18.8
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1455-13a3-e055-000000000001,Kildare,Weeks,31.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1456-13a3-e055-000000000001,Kilkenny,Weeks,18.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1454-13a3-e055-000000000001,Kerry,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1441-13a3-e055-000000000001,Longford,Weeks,27.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1442-13a3-e055-000000000001,Louth,Weeks,20.0
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-1440-13a3-e055-000000000001,Limerick,Weeks,17.5
ROA37C01,Estimated Time to Car Test Invite at Month End,202410,2024 October,2ae19629-143f-13a3-e055-000000000001,Leitrim,Weeks,19.0
